Trial,E-Greedy Cumulative Reward,Thompson Sampling Cumulative Reward
2022,188,1412
2023,188,1412
2024,188,1413
2025,188,1413
2026,188,1413
2027,188,1414
2028,188,1415
2029,188,1416
2030,188,1416
2031,189,1417
2032,189,1418
2033,189,1418
2034,189,1419
2035,189,1420
2036,190,1421
2037,190,1422
2038,190,1422
2039,190,1423
2040,190,1424
2041,190,1424
2042,190,1425
2043,190,1426
2044,190,1427
2045,190,1428
2046,190,1429
2047,190,1430
2048,190,1431
2049,190,1432
2050,190,1433
2051,190,1434
2052,190,1435
2053,190,1436
2054,190,1436
2055,190,1436
2056,190,1437
2057,190,1437
2058,190,1438
2059,190,1439
2060,190,1439
2061,190,1440
2062,190,1441
2063,190,1442
2064,190,1443
2065,190,1444
2066,191,1444
2067,191,1444
2068,191,1444
2069,191,1444
2070,191,1444
2071,191,1445
2072,191,1446
2073,191,1446
2074,191,1446
2075,191,1447
2076,192,1447
2077,192,1448
2078,193,1449
2079,193,1450
2080,193,1451
2081,193,1452
2082,193,1453
2083,193,1454
2084,193,1454
2085,193,1455
2086,193,1456
2087,193,1457
2088,193,1458
2089,193,1459
2090,193,1460
2091,193,1461
2092,193,1461
2093,193,1462
2094,193,1462
2095,193,1462
2096,193,1462
2097,193,1462
2098,193,1463
2099,193,1464
2100,193,1465
2101,193,1465
2102,193,1465
2103,193,1466
2104,194,1467
2105,194,1468
2106,194,1469
2107,194,1470
2108,194,1470
2109,194,1471
2110,194,1472
2111,194,1472
2112,194,1473
2113,194,1474
2114,194,1475
2115,194,1475
2116,194,1475
2117,194,1475
2118,194,1475
2119,194,1476
2120,194,1477
2121,195,1478
2122,195,1479
2123,195,1480
2124,196,1481
2125,196,1482
2126,197,1482
2127,197,1482
2128,197,1483
2129,197,1484
2130,197,1485
2131,197,1486
2132,197,1486
2133,197,1487
2134,197,1487
2135,197,1488
2136,197,1489
2137,198,1490
2138,198,1491
2139,198,1491
2140,198,1491
2141,198,1491
2142,198,1492
2143,199,1492
2144,199,1492
2145,199,1493
2146,200,1493
2147,200,1494
2148,200,1494
2149,200,1495
2150,200,1496
2151,200,1497
2152,200,1498
2153,200,1499
2154,200,1500
2155,200,1501
2156,200,1502
2157,200,1503
2158,200,1503
2159,200,1504
2160,200,1504
2161,200,1505
2162,200,1505
2163,200,1505
2164,200,1506
2165,201,1507
2166,201,1507
2167,201,1508
2168,201,1509
2169,201,1510
2170,201,1511
2171,201,1511
2172,201,1512
2173,202,1513
2174,202,1514
2175,202,1515
2176,202,1516
2177,202,1516
2178,202,1517
2179,202,1518
2180,202,1519
2181,202,1520
2182,202,1521
2183,203,1522
2184,203,1522
2185,203,1522
2186,203,1523
2187,203,1524
2188,203,1525
2189,203,1525
2190,204,1525
2191,204,1525
2192,205,1526
2193,205,1526
2194,205,1527
2195,205,1527
2196,205,1527
2197,205,1528
2198,205,1529
2199,205,1530
2200,206,1531
2201,206,1531
2202,206,1532
2203,206,1533
2204,206,1534
2205,206,1535
2206,206,1536
2207,207,1537
2208,207,1538
2209,207,1539
2210,207,1539
2211,208,1540
2212,209,1540
2213,209,1541
2214,209,1542
2215,209,1543
2216,209,1544
2217,209,1545
2218,209,1546
2219,209,1547
2220,209,1547
2221,209,1547
2222,209,1548
2223,209,1549
2224,209,1549
2225,209,1550
2226,209,1551
2227,209,1552
2228,209,1553
2229,209,1553
2230,209,1554
2231,209,1554
2232,209,1555
2233,210,1555
2234,210,1556
2235,210,1557
2236,211,1558
2237,211,1559
2238,211,1560
2239,211,1561
2240,211,1562
2241,211,1562
2242,211,1563
2243,211,1564
2244,211,1565
2245,211,1566
2246,211,1566
2247,211,1566
2248,211,1567
2249,211,1568
2250,211,1569
2251,211,1570
2252,211,1570
2253,211,1570
2254,211,1571
2255,211,1572
2256,211,1573
2257,211,1574
2258,211,1575
2259,212,1575
2260,213,1576
2261,213,1576
2262,213,1577
2263,213,1578
2264,213,1578
2265,213,1579
2266,213,1580
2267,213,1580
2268,213,1580
2269,213,1580
2270,213,1580
2271,213,1581
2272,213,1582
2273,213,1583
2274,213,1584
2275,213,1585
2276,213,1586
2277,213,1587
2278,213,1588
2279,213,1588
2280,213,1589
2281,213,1590
2282,213,1590
2283,213,1591
2284,213,1592
2285,214,1593
2286,214,1593
2287,214,1593
2288,214,1594
2289,214,1594
2290,214,1595
2291,214,1595
2292,214,1596
2293,214,1597
2294,215,1598
2295,215,1598
2296,215,1598
2297,216,1598
2298,216,1598
2299,216,1599
2300,216,1599
2301,216,1600
2302,216,1601
2303,216,1601
2304,216,1602
2305,216,1603
2306,216,1604
2307,216,1604
2308,216,1605
2309,216,1605
2310,217,1606
2311,217,1606
2312,218,1607
2313,218,1608
2314,218,1608
2315,218,1609
2316,218,1610
2317,218,1610
2318,218,1611
2319,218,1611
2320,219,1611
2321,219,1612
2322,219,1613
2323,219,1614
2324,219,1615
2325,219,1616
2326,219,1617
2327,219,1617
2328,219,1617
2329,219,1618
2330,219,1618
2331,219,1619
2332,219,1619
2333,219,1620
2334,219,1621
2335,219,1622
2336,219,1622
2337,219,1623
2338,219,1624
2339,219,1625
2340,219,1626
2341,219,1627
2342,219,1628
2343,219,1629
2344,219,1630
2345,219,1630
2346,219,1631
2347,219,1631
2348,219,1631
2349,219,1631
2350,219,1632
2351,220,1632
2352,220,1633
2353,220,1633
2354,220,1634
2355,221,1635
2356,222,1635
2357,222,1635
2358,222,1635
2359,222,1635
2360,223,1636
2361,223,1637
2362,223,1637
2363,223,1637
2364,224,1638
2365,224,1639
2366,224,1640
2367,224,1640
2368,224,1641
2369,224,1641
2370,224,1641
2371,225,1641
2372,225,1642
2373,226,1643
2374,227,1644
2375,227,1644
2376,227,1645
2377,227,1645
2378,227,1645
2379,227,1646
2380,227,1647
2381,227,1648
2382,227,1649
2383,227,1650
2384,227,1651
2385,227,1652
2386,227,1653
2387,228,1654
2388,228,1655
2389,228,1655
2390,228,1656
2391,228,1656
2392,228,1657
2393,228,1658
2394,228,1658
2395,228,1659
2396,229,1660
2397,229,1660
2398,229,1661
2399,229,1661
2400,229,1661
2401,229,1662
2402,229,1662
2403,229,1663
2404,229,1663
2405,229,1663
2406,229,1663
2407,229,1663
2408,230,1663
2409,230,1664
2410,230,1664
2411,230,1665
2412,230,1666
2413,230,1667
2414,230,1668
2415,230,1668
2416,230,1669
2417,230,1670
2418,230,1670
2419,230,1671
2420,230,1672
2421,230,1673
2422,231,1674
2423,231,1675
2424,231,1675
2425,232,1675
2426,232,1676
2427,232,1677
2428,232,1678
2429,232,1679
2430,232,1679
2431,232,1680
2432,232,1681
2433,232,1682
2434,232,1683
2435,232,1684
2436,232,1684
2437,232,1685
2438,232,1686
2439,233,1686
2440,233,1686
2441,234,1687
2442,234,1687
2443,234,1688
2444,234,1689
2445,234,1689
2446,234,1690
2447,235,1690
2448,235,1691
2449,235,1692
2450,235,1693
2451,235,1694
2452,235,1695
2453,236,1696
2454,236,1697
2455,236,1698
2456,236,1699
2457,236,1700
2458,236,1701
2459,236,1701
2460,236,1702
2461,236,1703
2462,236,1704
2463,237,1705
2464,237,1705
2465,237,1706
2466,237,1707
2467,237,1708
2468,237,1709
2469,237,1710
2470,237,1711
2471,237,1712
2472,237,1712
2473,237,1712
2474,237,1713
2475,237,1714
2476,238,1715
2477,238,1715
2478,238,1716
2479,238,1716
2480,238,1716
2481,238,1717
2482,238,1717
2483,238,1718
2484,238,1719
2485,238,1719
2486,238,1720
2487,238,1721
2488,238,1722
2489,238,1723
2490,238,1724
2491,238,1725
2492,238,1726
2493,238,1727
2494,238,1728
2495,239,1729
2496,239,1730
2497,239,1731
2498,239,1731
2499,239,1732
2500,239,1733
2501,239,1734
2502,239,1734
2503,239,1735
2504,239,1736
2505,239,1737
2506,239,1738
2507,239,1739
2508,239,1740
2509,239,1741
2510,239,1742
2511,239,1743
2512,239,1744
2513,239,1745
2514,239,1746
2515,239,1747
2516,239,1747
2517,239,1748
2518,239,1749
2519,239,1750
2520,239,1751
2521,239,1751
2522,239,1752
2523,239,1753
2524,239,1753
2525,239,1754
2526,239,1754
2527,240,1755
2528,241,1755
2529,241,1756
2530,241,1756
2531,241,1756
2532,241,1757
2533,241,1758
2534,241,1759
2535,242,1759
2536,242,1760
2537,242,1761
2538,243,1761
2539,243,1762
2540,243,1763
2541,243,1764
2542,243,1764
2543,244,1764
2544,245,1764
2545,245,1765
2546,245,1766
2547,245,1766
2548,245,1766
2549,245,1767
2550,245,1768
2551,245,1768
2552,245,1769
2553,245,1769
2554,245,1770
2555,245,1771
2556,245,1772
2557,245,1773
2558,245,1773
2559,245,1774
2560,245,1774
2561,245,1774
2562,245,1775
2563,245,1776
2564,245,1777
2565,245,1778
2566,245,1779
2567,245,1779
2568,245,1779
2569,245,1780
2570,246,1780
2571,246,1780
2572,246,1781
2573,246,1781
2574,247,1782
2575,247,1783
2576,247,1783
2577,248,1784
2578,248,1784
2579,248,1785
2580,248,1785
2581,248,1786
2582,248,1787
2583,248,1788
2584,249,1788
2585,249,1789
2586,250,1790
2587,250,1791
2588,250,1792
2589,250,1793
2590,250,1794
2591,250,1795
2592,250,1796
2593,250,1796
2594,250,1797
2595,250,1798
2596,250,1798
2597,250,1798
2598,250,1798
2599,250,1798
2600,250,1799
2601,250,1799
2602,250,1800
2603,250,1801
2604,250,1802
2605,250,1803
2606,250,1804
2607,250,1805
2608,250,1806
2609,250,1807
2610,250,1808
2611,250,1809
2612,250,1810
2613,250,1811
2614,250,1812
2615,250,1813
2616,250,1814
2617,250,1815
2618,250,1816
2619,250,1816
2620,250,1817
2621,250,1818
2622,251,1818
2623,251,1819
2624,251,1819
2625,251,1819
2626,251,1819
2627,251,1820
2628,251,1821
2629,252,1822
2630,252,1823
2631,252,1824
2632,252,1824
2633,252,1824
2634,252,1825
2635,252,1825
2636,252,1825
2637,252,1826
2638,253,1827
2639,253,1827
2640,253,1828
2641,253,1829
2642,253,1830
2643,253,1831
2644,253,1832
2645,253,1833
2646,253,1833
2647,253,1834
2648,253,1835
2649,253,1835
2650,254,1836
2651,254,1837
2652,254,1838
2653,254,1839
2654,254,1840
2655,254,1841
2656,254,1842
2657,254,1843
2658,254,1843
2659,254,1844
2660,254,1845
2661,254,1845
2662,254,1846
2663,254,1847
2664,255,1848
2665,255,1849
2666,255,1850
2667,255,1850
2668,256,1850
2669,256,1851
2670,256,1852
2671,256,1853
2672,257,1854
2673,257,1855
2674,257,1856
2675,257,1856
2676,257,1857
2677,257,1857
2678,257,1858
2679,257,1859
2680,257,1860
2681,257,1861
2682,257,1862
2683,257,1863
2684,257,1864
2685,257,1865
2686,257,1865
2687,257,1866
2688,257,1866
2689,257,1867
2690,257,1867
2691,257,1867
2692,257,1868
2693,257,1869
2694,257,1870
2695,257,1870
2696,258,1871
2697,259,1871
2698,259,1871
2699,259,1872
2700,260,1873
2701,261,1873
2702,262,1874
2703,263,1875
2704,263,1876
2705,263,1877
2706,263,1878
2707,263,1879
2708,264,1880
2709,264,1881
2710,265,1881
2711,265,1882
2712,265,1882
2713,265,1883
2714,265,1883
2715,265,1883
2716,265,1884
2717,265,1885
2718,266,1886
2719,266,1886
2720,267,1887
2721,267,1888
2722,267,1888
2723,267,1889
2724,267,1889
2725,268,1890
2726,268,1891
2727,268,1892
2728,268,1893
2729,268,1893
2730,268,1894
2731,268,1894
2732,268,1895
2733,268,1896
2734,268,1896
2735,268,1897
2736,268,1898
2737,268,1899
2738,269,1900
2739,269,1901
2740,269,1901
2741,269,1902
2742,269,1903
2743,269,1903
2744,269,1904
2745,269,1905
2746,269,1906
2747,269,1907
2748,269,1907
2749,269,1908
2750,269,1909
2751,269,1910
2752,269,1910
2753,269,1911
2754,269,1911
2755,270,1912
2756,270,1913
2757,270,1914
2758,271,1915
2759,271,1916
2760,271,1917
2761,271,1917
2762,271,1918
2763,271,1918
2764,271,1919
2765,272,1920
2766,272,1921
2767,273,1922
2768,273,1922
2769,273,1923
2770,273,1923
2771,273,1924
2772,273,1925
2773,273,1926
2774,273,1927
2775,273,1928
2776,273,1928
2777,273,1929
2778,273,1929
2779,274,1930
2780,274,1930
2781,274,1931
2782,274,1932
2783,274,1932
2784,274,1932
2785,275,1932
2786,276,1932
2787,276,1933
2788,276,1934
2789,276,1935
2790,276,1936
2791,276,1937
2792,276,1938
2793,276,1938
2794,276,1938
2795,276,1939
2796,276,1939
2797,276,1940
2798,276,1941
2799,277,1942
2800,277,1942
2801,278,1943
2802,278,1944
2803,278,1945
2804,278,1946
2805,278,1946
2806,278,1947
2807,278,1948
2808,279,1948
2809,279,1949
2810,279,1950
2811,279,1951
2812,279,1952
2813,279,1952
2814,280,1952
2815,280,1953
2816,281,1953
2817,281,1953
2818,281,1954
2819,281,1955
2820,281,1956
2821,281,1956
2822,281,1957
2823,281,1958
2824,281,1959
2825,281,1959
2826,282,1960
2827,282,1960
2828,282,1961
2829,282,1962
2830,282,1962
2831,283,1962
2832,284,1963
2833,284,1963
2834,284,1964
2835,284,1965
2836,284,1965
2837,284,1966
2838,284,1967
2839,284,1968
2840,284,1969
2841,285,1970
2842,285,1971
2843,285,1972
2844,285,1973
2845,285,1974
2846,285,1974
2847,285,1975
2848,286,1976
2849,286,1977
2850,286,1977
2851,286,1978
2852,287,1979
2853,287,1979
2854,287,1980
2855,287,1980
2856,287,1981
2857,287,1982
2858,287,1983
2859,287,1984
2860,287,1985
2861,287,1986
2862,287,1987
2863,288,1988
2864,288,1989
2865,288,1990
2866,288,1991
2867,289,1992
2868,289,1993
2869,289,1994
2870,289,1995
2871,289,1996
2872,289,1996
2873,289,1997
2874,289,1998
2875,289,1999
2876,289,2000
2877,289,2001
2878,289,2002
2879,289,2003
2880,289,2004
2881,289,2005
2882,289,2006
2883,289,2007
2884,289,2007
2885,289,2008
2886,289,2009
2887,289,2010
2888,289,2011
2889,289,2011
2890,289,2012
2891,289,2012
2892,289,2012
2893,289,2013
2894,289,2014
2895,289,2015
2896,290,2016
2897,290,2017
2898,290,2018
2899,290,2019
2900,290,2020
2901,290,2021
2902,290,2021
2903,290,2021
2904,290,2022
2905,290,2023
2906,290,2024
2907,291,2025
2908,291,2025
2909,291,2026
2910,291,2027
2911,291,2028
2912,291,2029
2913,291,2030
2914,291,2030
2915,292,2031
2916,292,2032
2917,292,2033
2918,292,2033
2919,292,2034
2920,293,2034
2921,293,2035
2922,293,2036
2923,293,2037
2924,293,2038
2925,293,2038
2926,293,2038
2927,293,2038
2928,293,2039
2929,293,2040
2930,293,2041
2931,293,2042
2932,294,2042
2933,294,2043
2934,294,2043
2935,294,2044
2936,294,2045
2937,294,2046
2938,294,2047
2939,294,2048
2940,294,2049
2941,294,2050
2942,295,2051
2943,295,2052
2944,295,2052
2945,295,2052
2946,295,2053
2947,295,2053
2948,295,2054
2949,295,2055
2950,295,2056
2951,296,2057
2952,296,2058
2953,296,2059
2954,296,2060
2955,296,2061
2956,296,2062
2957,297,2063
2958,297,2064
2959,297,2065
2960,297,2066
2961,298,2067
2962,298,2068
2963,298,2068
2964,298,2068
2965,298,2069
2966,298,2069
2967,298,2069
2968,298,2069
2969,298,2069
2970,298,2070
2971,298,2070
2972,299,2070
2973,299,2071
2974,299,2072
2975,299,2072
2976,299,2073
2977,299,2074
2978,300,2074
2979,300,2074
2980,300,2075
2981,300,2076
2982,300,2077
2983,300,2077
2984,300,2077
2985,300,2078
2986,300,2079
2987,300,2080
2988,300,2081
2989,301,2082
2990,301,2083
2991,301,2083
2992,301,2084
2993,301,2084
2994,301,2085
2995,301,2086
2996,301,2086
2997,301,2086
2998,301,2086
2999,301,2087
3000,301,2087
3001,301,2088
3002,301,2088
3003,301,2089
3004,301,2089
3005,301,2090
3006,302,2091
3007,302,2092
3008,302,2093
3009,302,2094
3010,302,2095
3011,302,2096
3012,302,2097
3013,302,2098
3014,303,2099
3015,303,2099
3016,303,2099
3017,303,2099
3018,303,2100
3019,303,2101
3020,303,2102
3021,303,2102
3022,303,2103
3023,303,2104
3024,303,2105
3025,303,2106
3026,303,2107
3027,303,2108
3028,303,2109
3029,303,2110
3030,303,2111
3031,303,2112
3032,304,2113
3033,304,2113
3034,304,2114
3035,304,2115
3036,304,2115
3037,305,2116
3038,306,2117
3039,306,2118
3040,306,2118
3041,307,2118
3042,308,2119
3043,308,2119
3044,308,2120
3045,308,2120
3046,308,2120
3047,308,2120
3048,308,2121
3049,308,2122
3050,308,2123
3051,308,2124
3052,308,2124
3053,308,2125
3054,308,2126
3055,308,2126
3056,308,2127
3057,309,2128
3058,309,2129
3059,309,2129
3060,309,2130
3061,309,2131
3062,309,2132
3063,309,2133
3064,310,2134
3065,310,2135
3066,310,2136
3067,310,2137
3068,310,2138
3069,310,2138
3070,310,2139
3071,310,2140
3072,310,2140
3073,310,2140
3074,310,2141
3075,310,2142
3076,310,2142
3077,310,2143
3078,310,2143
3079,310,2144
3080,310,2145
3081,310,2146
3082,310,2147
3083,310,2148
3084,311,2148
3085,311,2149
3086,311,2150
3087,311,2151
3088,311,2152
3089,312,2152
3090,312,2153
3091,312,2154
3092,312,2154
3093,312,2155
3094,312,2156
3095,312,2156
3096,312,2157
3097,312,2158
3098,312,2159
3099,313,2160
3100,313,2161
3101,313,2162
3102,313,2162
3103,313,2163
3104,313,2164
3105,313,2165
3106,313,2166
3107,313,2166
3108,313,2167
3109,313,2167
3110,313,2167
3111,313,2167
3112,313,2168
3113,313,2169
3114,313,2170
3115,313,2171
3116,313,2172
3117,313,2173
3118,314,2174
3119,314,2175
3120,314,2176
3121,314,2177
3122,314,2178
3123,314,2179
3124,314,2179
3125,314,2180
3126,314,2180
3127,314,2181
3128,314,2182
3129,314,2183
3130,314,2184
3131,315,2185
3132,315,2185
3133,315,2186
3134,315,2187
3135,315,2188
3136,315,2189
3137,315,2190
3138,315,2191
3139,315,2192
3140,316,2192
3141,317,2193
3142,317,2194
3143,317,2195
3144,317,2195
3145,317,2195
3146,317,2196
3147,317,2197
3148,317,2198
3149,317,2199
3150,317,2200
3151,317,2201
3152,317,2202
3153,318,2203
3154,319,2204
3155,319,2204
3156,319,2204
3157,319,2205
3158,319,2205
3159,319,2205
3160,319,2206
3161,319,2207
3162,320,2207
3163,320,2208
3164,321,2209
3165,321,2209
3166,321,2209
3167,321,2210
3168,321,2211
3169,321,2212
3170,321,2212
3171,321,2213
3172,322,2214
3173,322,2215
3174,322,2216
3175,322,2217
3176,322,2217
3177,322,2218
3178,323,2219
3179,323,2220
3180,324,2221
3181,324,2221
3182,324,2222
3183,324,2223
3184,324,2223
3185,324,2224
3186,325,2224
3187,325,2224
3188,325,2224
3189,325,2225
3190,325,2225
3191,325,2225
3192,325,2225
3193,325,2225
3194,325,2226
3195,325,2227
3196,325,2227
3197,325,2228
3198,325,2229
3199,325,2229
3200,325,2230
3201,325,2231
3202,325,2232
3203,325,2233
3204,325,2234
3205,325,2234
3206,325,2235
3207,325,2235
3208,325,2235
3209,325,2235
3210,325,2236
3211,325,2237
3212,325,2237
3213,325,2238
3214,325,2239
3215,325,2240
3216,326,2241
3217,327,2241
3218,327,2242
3219,327,2243
3220,327,2243
3221,327,2244
3222,327,2245
3223,327,2246
3224,328,2246
3225,328,2247
3226,328,2247
3227,329,2248
3228,329,2249
3229,329,2250
3230,329,2251
3231,329,2252
3232,329,2253
3233,329,2253
3234,329,2254
3235,329,2255
3236,329,2256
3237,329,2257
3238,329,2257
3239,329,2258
3240,329,2259
3241,329,2259
3242,329,2259
3243,329,2259
3244,329,2260
3245,329,2260
3246,329,2260
3247,329,2261
3248,329,2262
3249,329,2263
3250,329,2264
3251,329,2264
3252,329,2265
3253,330,2266
3254,331,2266
3255,331,2267
3256,331,2268
3257,332,2269
3258,332,2269
3259,332,2269
3260,332,2270
3261,332,2271
3262,332,2272
3263,332,2272
3264,333,2273
3265,333,2274
3266,333,2275
3267,333,2276
3268,333,2277
3269,334,2278
3270,334,2279
3271,334,2280
3272,334,2281
3273,334,2282
3274,334,2282
3275,334,2282
3276,334,2283
3277,334,2284
3278,335,2285
3279,335,2286
3280,335,2286
3281,335,2286
3282,335,2287
3283,335,2288
3284,335,2289
3285,335,2290
3286,335,2291
3287,335,2292
3288,335,2293
3289,335,2293
3290,335,2293
3291,335,2294
3292,336,2295
3293,336,2296
3294,336,2296
3295,337,2297
3296,337,2297
3297,337,2298
3298,338,2299
3299,338,2300
3300,339,2301
3301,339,2302
3302,339,2303
3303,339,2304
3304,339,2305
3305,339,2305
3306,339,2306
3307,339,2307
3308,339,2308
3309,339,2309
3310,339,2309
3311,339,2310
3312,339,2311
3313,339,2312
3314,339,2313
3315,339,2314
3316,339,2315
3317,339,2316
3318,339,2317
3319,339,2317
3320,340,2318
3321,340,2319
3322,340,2319
3323,340,2320
3324,340,2321
3325,340,2322
3326,340,2323
3327,340,2323
3328,341,2323
3329,341,2324
3330,341,2325
3331,341,2325
3332,341,2326
3333,341,2327
3334,341,2328
3335,341,2329
3336,341,2330
3337,341,2331
3338,341,2332
3339,341,2332
3340,341,2333
3341,341,2334
3342,341,2335
3343,341,2336
3344,341,2337
3345,341,2338
3346,341,2339
3347,341,2340
3348,341,2341
3349,341,2342
3350,341,2342
3351,341,2343
3352,341,2344
3353,341,2345
3354,341,2345
3355,342,2346
3356,342,2347
3357,343,2348
3358,343,2349
3359,344,2349
3360,344,2350
3361,344,2351
3362,344,2351
3363,344,2352
3364,345,2353
3365,345,2354
3366,345,2354
3367,345,2355
3368,345,2355
3369,345,2355
3370,345,2355
3371,345,2356
3372,345,2357
3373,345,2358
3374,345,2359
3375,346,2360
3376,346,2361
3377,346,2361
3378,346,2362
3379,346,2362
3380,346,2363
3381,346,2364
3382,346,2365
3383,347,2366
3384,348,2366
3385,348,2367
3386,348,2367
3387,348,2368
3388,348,2368
3389,348,2368
3390,348,2369
3391,348,2370
3392,349,2371
3393,349,2371
3394,349,2372
3395,349,2373
3396,349,2373
3397,350,2374
3398,350,2375
3399,350,2376
3400,350,2377
3401,350,2378
3402,350,2379
3403,350,2379
3404,350,2379
3405,350,2379
3406,350,2380
3407,351,2381
3408,351,2382
3409,351,2383
3410,351,2383
3411,351,2384
3412,351,2385
3413,351,2385
3414,351,2385
3415,351,2386
3416,352,2387
3417,352,2387
3418,352,2388
3419,352,2389
3420,352,2390
3421,352,2391
3422,352,2392
3423,352,2393
3424,352,2394
3425,352,2395
3426,352,2396
3427,352,2396
3428,352,2397
3429,352,2397
3430,352,2398
3431,352,2399
3432,352,2400
3433,352,2400
3434,352,2401
3435,352,2402
3436,352,2402
3437,352,2403
3438,352,2403
3439,352,2404
3440,352,2404
3441,352,2405
3442,352,2406
3443,352,2407
3444,352,2408
3445,352,2409
3446,352,2410
3447,352,2411
3448,352,2411
3449,352,2412
3450,353,2413
3451,353,2414
3452,353,2415
3453,353,2416
3454,353,2416
3455,353,2417
3456,353,2418
3457,354,2419
3458,354,2419
3459,355,2419
3460,355,2420
3461,355,2421
3462,355,2421
3463,355,2422
3464,355,2423
3465,355,2424
3466,355,2425
3467,355,2425
3468,355,2425
3469,355,2426
3470,356,2427
3471,356,2427
3472,356,2427
3473,356,2427
3474,356,2427
3475,356,2428
3476,356,2429
3477,356,2430
3478,356,2430
3479,356,2431
3480,356,2432
3481,356,2433
3482,356,2434
3483,356,2435
3484,356,2436
3485,356,2437
3486,356,2438
3487,356,2439
3488,356,2440
3489,356,2441
3490,356,2441
3491,356,2442
3492,356,2443
3493,356,2444
